Unnamed: 0,Dominant_Topic,Perc_Contribution,Topic_Keywords,tweet_tokenizado,url,tweet,dia,mes,año,latitud,longitud,alcaldia,termino
26556,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['milagrosemejante', 'avion', 'vacunasalcanza']",https://twitter.com/flomanolete1957/status/1342479007468695553,"@lopezdoriga Milagro,semejante avión para 3000 vacunas,alcanza para todos",25,12,2020,19.3591195,-99.0929294,Iztapalapa,vacunas
26601,1,0.5186,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['nausea', 'dolor cabeza', 'terrible', 'taquito', 'chingue', 'achaques', 'vacuna', 'puse', 'sputnik', 'influenza', 'help']",https://twitter.com/ilamasprincesa/status/1496791365098872833,"Tengo unas nauseas y un dolor de cabezaaa terrible, y no se si sean por los taquitos que me chingue en la tarde y por mis achaques o por las dos vacunas que me puse hoy... 🥲 
#SputnikV #Influenza #HelpMe",24,2,2022,19.2634938,-99.1033663,Xochimilco,vacunas
26604,1,0.5554,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pasar', 'trago', 'amargo', 'vacuna']",https://twitter.com/mamiyolis/status/1480915483037732870,@siempreMonRo Que pronto pase este trago amargo. Y que las vacunas hagan lo suyo.,11,1,2022,19.2703721,-99.0049033,Tláhuac,vacunas
26628,1,0.2816,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'catafixia', 'avion', 'presidencial', 'cambio', 'vacuna', 'tamano', 'urgencia']",https://twitter.com/jagomezpineda/status/1383344754377691138,"#VacunasCOVID19 #Catafixia ✈️
¿Avión presidencial a cambio de vacunas? 
...de ese tamaño es la urgencia.
@SGarciaSoto @El_Universal_Mx https://t.co/41kw5ulxtC",17,4,2021,19.2893864,-99.117685,Tlalpan,vacunas
26646,1,0.7036,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['tornillo', 'indio', 'traer', 'vacuna', 'ruso']",https://twitter.com/jose_grovas/status/1356711196452401159,@PoderFuerzaMx @El_Universal_Mx Somos c onrnillos de indias al traer vacunas rusas,2,2,2021,19.2703721,-99.0049033,Tláhuac,vacunas
26652,1,0.3368,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['negocio', 'vacuna', 'covid', 'hagas', 'pendejo', 'digas', 'perfectamente', 'negociar', 'sentir', 'vana', 'callar']",https://twitter.com/iztalccihuatl/status/1352834018438504449,"@m_ebrard Que buen negocio estas haciendo con las vacunas del Covid verdad @m_ebrard ,no te hagas pendejo
https://t.co/ymAK21R9vC
Y no digas que no es verdad, porque tu sabes perfectamente que estas haciendo un negociazo #LoSientoMucho #NoMeVanaCallar @1pantonio @Quintana_Troll",22,1,2021,19.2703721,-99.0049033,Tláhuac,vacunas
26662,1,0.4222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['oir', 'apa', 'vacuna', 'cuba', 'onda']",https://twitter.com/Bbataelpit/status/1608094967905357827,"Oye apa y las vacunas de cuba,  q onda , nadie las quiere???",28,12,2022,19.2884203,-99.1670508,Tlalpan,vacunas
26670,1,0.8222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'chica', 'sano', 'veras', 'gripa', 'fuerte', 'necesites']",https://twitter.com/enrique_vc/status/1565842739400507397,"@td_patty Pues como tú tienes todas tus vacunas y eres una chica muy sana, verás que solo será una gripa muy fuerte por algunos días. Y ya sabes que lo que necesites cuentas conmigo",2,9,2022,19.2884203,-99.1670508,Tlalpan,vacunas
26691,1,0.4222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vivir', 'efecto', 'secundario', 'vacuna', 'cosa', 'terrible']",https://twitter.com/shangobabygirl/status/1488532652177170438,Otro que no va a vivir los efectos secundarios de las vacunas. Qué cosa más terrible esto.,1,2,2022,19.2884203,-99.1670508,Tlalpan,vacunas
26705,1,0.7036,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'efectivo', 'comer']",https://twitter.com/juancarlosmir24/status/1465932942509850628,@FabiTaub Que dicen allá de las vacunas? Son efectivas vs omicron?,1,12,2021,19.2884203,-99.1670508,Tlalpan,vacunas
26711,1,0.4221,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['repito', 'salir', 'cosa', 'innecesario', 'pendeja', 'encerrado', 'covid', 'vacuna']",https://twitter.com/d_vizuett/status/1439717308147044354,"Repito, todos saliendo a cosas innecesarias y yo como pendeja encerrada por el covid a pesar de tener las vacunas.",19,9,2021,19.2884203,-99.1670508,Tlalpan,vacunas
26726,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['eficacia', 'vacuna']",https://twitter.com/diazpol/status/1413624320518131715,Eficacia de las vacunas. https://t.co/85iEWh0YAF,9,7,2021,19.2884203,-99.1670508,Tlalpan,vacunas
26730,1,0.8518,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['okey', 'seguir', 'sintoma', 'divertidos', 'meter', 'banar', 'desespera', 'sentir', 'vacuna', 'enferman', 'chica']",https://twitter.com/Ivangs_/status/1403302867684020224,"Okey, sigo con síntomas no tan divertidos, tuve que meterme a bañar porque en verdad me desespera no sentirme bien... estas vacunas que enferman no están chidas. 😷",11,6,2021,19.2884203,-99.1670508,Tlalpan,vacunas
26742,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'obrero', 'patria']",https://twitter.com/LNSH__/status/1382480742395965441,"Las vacunas, como los obreros, no tienen patria.

👊🏽",14,4,2021,19.2884203,-99.1670508,Tlalpan,vacunas
26748,1,0.2286,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['ano', 'pandemia', 'mil', 'mexicano', 'muerto', 'ano', 'habra', 'eleccion', 'alianza', 'valiendo', 'madre', 'sano', 'distancia', 'obligatorio', 'cubrebocas', 'sabiendas', 'sufiente', 'vacuna', 'ayudar', 'aumenten', 'muerto']",https://twitter.com/Esmeral32466701/status/1375251030191919105,"@PRDMexico Llevamos un AÑO de pandemia, en donde miles de mexicanos han muerto, en este año, en q habra elecciones; al #PRD y a la ALIANZA les esta valiendo madres la SANA DISTANCIA, EL USO OBLIGATORIO D CUBREBOCAS, a sabiendas d q NO hay sufientes vacunas. Ayuden a q no aumenten ls muertos https://t.co/AQVaBdSW8U",25,3,2021,19.2884203,-99.1670508,Tlalpan,vacunas
26757,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['embarque', 'vacuna', 'vendran', 'avion']",https://twitter.com/sosegueras/status/1361663663355154432,Y los demás embarques de vacunas? Por donde vendrán los aviones?,16,2,2021,19.2884203,-99.1670508,Tlalpan,vacunas
26758,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'entrevista', 'fa']",https://twitter.com/vic__alcantara/status/1361483034990682114,"Las vacunas en...revisa x fa
https://t.co/Mct6c22wx3",15,2,2021,19.2884203,-99.1670508,Tlalpan,vacunas
26761,1,0.2925,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['hora', 'llegar', 'avion', 'traer', 'resto', 'vacuna', 'mame', 'mame', 'llegar', 'millon', 'semana']",https://twitter.com/sosegueras/status/1361048993984172032,Cómo a qué horas llegarán los otros aviones ✈️ que traen el resto de las vacunas? Estuvieron mame y mame que llegaban millones este fin de semana!,14,2,2021,19.2884203,-99.1670508,Tlalpan,vacunas
26802,1,0.5469,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pais', 'super', 'avanzado', 'vacuna', 'vacuna', 'hora', 'pais', 'pasar']",https://twitter.com/ozsanmar04/status/1346189064030961664,En todos los países ya van súper avanzados en las vacunas.. incluso en uno la vacunación se hace las 24 HORAS ... y en nuestro país no pasa eso ...,4,1,2021,19.2884203,-99.1670508,Tlalpan,vacunas
26807,1,0.6221,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['wey', 'pelear', 'vacuna', 'demostrar', 'gente', 'pendeja', 'quedar']",https://twitter.com/DrSylveonPsyq/status/1343300042115977224,Wey ya dejen de pelear con lo de las vacunas ... Este 2020 demostró que LA GENTE ESTA MUUUUY PENDEJA  que parte no les quedó clara ??,27,12,2020,19.2884203,-99.1670508,Tlalpan,vacunas
26813,1,0.2641,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['nova', 'hermoso', 'cachorrita', 'adopcion', 'nueve', 'mes', 'esterilizad', 'vacunada', 'informe', 'fiel', 'amorosa', 'talla', 'chica']",https://twitter.com/RescateAnimal/status/1602499244400713729,"￼ Nova 
Hermosa Cachorrita en Adopción, tiene nueve meses ya está esterilizada y vacunada￼
Informes 55 4177 6523
Será la más fiel y amorosa 
Es talla chica https://t.co/3EiNwMuBL5",12,12,2022,19.3894713,-99.1957079,Álvaro Obregón,vacunada
26837,1,0.3518,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['gatita', 'semana', 'vacunada', 'desparasitada', 'maleta', 'amor', 'disponible']",https://twitter.com/polimniaromana/status/1441465518112722948,"Gatita 10 semanas
Vacunada
Desparasitada
En la maleta lleva mucho amor
DISPONIBLE https://t.co/hVeLtjK89O",24,9,2021,19.3894713,-99.1957079,Álvaro Obregón,vacunada
26857,1,0.2856,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['semana', 'curso', 'presencial', 'oficina', 'cubrebocas', 'unico', 'vacunada', 'saldo', 'contagiado', 'covid', 'sintoma', 'sali', 'negativo', 'companero', 'delicado', 'vacunense']",https://twitter.com/justsara70/status/1421246716595130370,"Hace tres semanas tuvimos un curso presencial en la oficina. Todos con cubrebocas. Yo la única vacunada 🧓🏻. El saldo: 10 contagiados de COVID. Yo sin síntomas y hoy ya salí negativa.  Algunos de mis compañeros, delicados. Vacúnense!",30,7,2021,19.3894713,-99.1957079,Álvaro Obregón,vacunada
26875,1,0.5278,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['relax', 'fiebre', 'noche', 'vacunada']",https://twitter.com/masrockmario/status/1408122426228195328,@Chessire2 Relax solo fiebre de 37.5 la noche de la vacunada y fue todo,24,6,2021,19.3717897,-99.1579191,Benito Juárez,vacunada
26885,1,0.6171,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['hola', 'we', 'pegar', 'cuchara', 'brazo', 'sueno', 'alarma', 'super', 'pensar', 'mechero', 'vacunada']",https://twitter.com/wickyalice/status/1398374501969285122,"¿Hola, qué es esa weá de que se te pega la cuchara en el brazo?

Yo sueno con la alarma del super, pero pensé que era por mechera no x vacunada",28,5,2021,19.3717897,-99.1579191,Benito Juárez,vacunada
26908,1,0.3788,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['adopta', 'jade', 'jovencita', 'sociable', 'juguetona', 'carinosa', 'talla', 'mediano', 'esterilizad', 'vacunada', 'desparasitada', 'surponiente', 'info', 'proyectonenuki', 'adopta', 'compre']",https://twitter.com/Proyecto_Nenuki/status/1379482915856322563,"#adopta a JADE. Jovencita, sociable, juguetona y cariñosa. Talla mediana. Esterilizada, vacunada y desparasitada. Solo #CDMX sur/poniente. Info en proyectonenuki@gmail.com #AdoptaNoCompres  @somoscoyo @CoyoacanAsocCH @informando_coyo @vecinosVillaCoy @Barrio_SanLucas @coylavoz https://t.co/yYaoVd9jBr",6,4,2021,19.3500942,-99.1623319,Coyoacán,vacunada
26929,1,0.3914,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['adopta', 'olivia', 'adulta', 'joven', 'mediano', 'super', 'dulce', 'carinosa', 'sociable', 'juguetona', 'esterilizad', 'vacunada', 'desparasitada', 'surponiente', 'info', 'proyectobenuki']",https://twitter.com/Proyecto_Nenuki/status/1372554709152759812,"#adopta a OLiVIA, adulta joven, mediana, super dulce y cariñosa, sociable y juguetona. Esterilizada, vacunada y desparasitada. Solo #CDMX sur/poniente. Info: proyectobenuki@gmail.com @CoyoacanAsocCH @vecinosnapoles @VecinosIM @VecinosSurRoma @Vecinosgralanay @VecinosCopilcoU https://t.co/x2LymPFNay",18,3,2021,19.3500942,-99.1623319,Coyoacán,vacunada
26930,1,0.7301,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['adoptar', 'bombona', 'adulta', 'mediano', 'tranquilo', 'sociable', 'esterilizad', 'vacunada', 'desparasitada', 'surponiente', 'info', 'proyectonenuki']",https://twitter.com/Proyecto_Nenuki/status/1371468613195030528,"#Adoptadog  BOMBONA, adulta mediana, tranquila, sociable. Esterilizada, vacunada y desparasitada. #CDMX sur/poniente. Info en proyectonenuki@gmail.com @El_Rosedal @InsugenSanBorja @Col_NativitasDF @CoyoacanAsocCH @_Narvarte @InMixcoac @Barrio_SanLucas @ObSnPdelosPinos @LaRomaDF https://t.co/lIm3Q7lhjP",15,3,2021,19.3500942,-99.1623319,Coyoacán,vacunada
26934,1,0.3571,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['adopta', 'definar', 'adulta', 'talla', 'medianagrande', 'super', 'sociable', 'carinosa', 'juguetona', 'dulce', 'esterilizad', 'vacunada', 'desparasitada', 'surponiente', 'info', 'proyectonenuki', 'adopta', 'compre', 'adaptable']",https://twitter.com/Proyecto_Nenuki/status/1367842156044574720,"#adopta a DELFINA. Adulta, talla mediana/grande. Super sociable, cariñosa, juguetona, dulce. Esterilizada, vacunada y desparasitada. Solo #CDMX sur/poniente info: proyectonenuki@gmail.com #AdoptaNoCompres #adoptable  @ElRosedalCoy @El_Rosedal @Comiteducacion @En_laDelValle https://t.co/qGeXvlXQ6y",5,3,2021,19.3500942,-99.1623319,Coyoacán,vacunada
26936,1,0.4957,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['adopta', 'kimbap', 'fuerte', 'juguetona', 'activo', 'sociable', 'gente', 'necesitar', 'espacio', 'ejercicio', 'esterilizad', 'vacunada', 'desparasitada', 'surponiente', 'info', 'proyectonenuki']",https://twitter.com/Proyecto_Nenuki/status/1366782310067093507,"#Adopta  a KIMBA, fuerte, juguetona, muy activa y sociable con la gente. Necesita espacio y ejercicio. Esterilizada, vacunada y desparasitada. Solo #CDMX sur/poniente. Info proyectonenuki@gmail.com  @CopilcoUniv @PaseosdeTaxquea @CoapaXochimilco @Col_NativitasDF @vecinosnapoles https://t.co/LWL8qA6kIC",2,3,2021,19.3500942,-99.1623319,Coyoacán,vacunada
26937,1,0.449,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['adopta', 'kimbap', 'fuerte', 'juguetona', 'activo', 'sociable', 'gente', 'necesitar', 'espacio', 'ejercicio', 'esterilizad', 'vacunada', 'desparasitada', 'surponiente', 'info', 'proyectonenuki', 'adopta', 'compre', 'adaptable']",https://twitter.com/Proyecto_Nenuki/status/1366782062221533192,"#Adopta  a KIMBA, fuerte, juguetona, muy activa y sociable con la gente. Necesita espacio y ejercicio. Esterilizada, vacunada y desparasitada. Solo #CDMX sur/poniente. Info proyectonenuki@gmail.com #AdoptaNoCompres #adoptable  @CoyoacanAsocCH @VillaCoyoacanAC @somoscoyo https://t.co/k3EpzGIxe7",2,3,2021,19.3500942,-99.1623319,Coyoacán,vacunada
26938,1,0.6222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['jade', 'adaptable', 'jovencita', 'juguetona', 'talla', 'mediano', 'esterilizad', 'vacunada', 'desparasitada', 'surponiente', 'info', 'proyectonenuki']",https://twitter.com/Proyecto_Nenuki/status/1365087704325611521,"JADE #adoptable jovencita, juguetona, talla mediana. Esterilizada, vacunada h desparasitada. Solo sur/poniente #CDMX  info: proyectonenuki@gmail.com @CoyoacanAsocCH @VillaCoyoacanAC @VecinosCopilcoU @TlalpanVecinos @vecinosnapoles @VecinosSurRoma @Comiteducacion @ColCountryClub https://t.co/m5Pfo6KYnD",25,2,2021,19.3500942,-99.1623319,Coyoacán,vacunada
26946,1,0.6054,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['adopcion', 'kimbap', 'juguetona', 'carinosa', 'necesitar', 'ejercicio', 'fuerte', 'sociable', 'esterilizad', 'vacunada', 'surponiente', 'info', 'proyectonenuki']",https://twitter.com/Proyecto_Nenuki/status/1354969140218523652,"En #adopcion , KIMBA, juguetona, cariñosa, necesita ejercicio, es muy fuerte y sociable. Esterilizada y vacunada, solo sur/poniente #cdmx  info proyectonenuki@gmail.com @NarvarteVecinos @VecinosUnidosBJ @En_Narvarte @Barrio_SanLucas @somoscoyo @VecinosCopilcoU @CoyoacanAsocCH https://t.co/ylHrswNnbu",28,1,2021,19.3500942,-99.1623319,Coyoacán,vacunada
26951,1,0.3125,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['dormir', 'cachorra', 'querido', 'seguro', 'bomba', 'adopcionresponsable', 'raza', 'unico', 'talla', 'mediano', 'vacunada', 'desparasitada', 'esterilizad', 'ayudenme', 'it', 'falta', 'rescatar', 'hermana', 'ponunperroentuvida']",https://twitter.com/Goliathpastor/status/1587951719249752064,"Así duerme una cachorra querida y segura. 
Bimba en #adopcionresponsable raza única, talla mediana, vacunada, desparasitada y esterilizada.
Ayúdenme con un rt nos falta rescatar a sus hermanas.
ponunperroentuvida@gmail.com https://t.co/SDdnGEuLzj",2,11,2022,19.4838614,-99.1134723,Gustavo A. Madero,vacunada
26953,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['sputnik', 'vacunada']",https://twitter.com/Alesidenew/status/1489295222630752261,"#SputnikV 

Vacunada!! https://t.co/uLk5sZhZow",3,2,2022,19.49606739,-99.13524104,Gustavo A. Madero,vacunada
26967,1,0.3718,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['informacion', 'quedar', 'tranquilo', 'chica', 'comentar', 'gata', 'vacunada', 'esterilizad', 'pensar', 'salir']",https://twitter.com/DarinaSilver/status/1602476784838234112,"Y ya con esa información quedé yo más tranquila. La chica comentó que la gata no está vacunada, no esterilizada y que piensa que por eso se salió.",12,12,2022,19.4416128,-99.1518637,Cuauhtémoc,vacunada
26969,1,0.2838,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['lluvia', 'hermoso', 'cachorrita', 'seguir', 'adopcion', 'mes', 'edad', 'talla', 'mediano', 'vacunada', 'esterilizad', 'info']",https://twitter.com/Lupillapilla76/status/1559552251319943170,"Lluvia✨✨✨ hermosa cachorrita  sigue en adopción .💜🪷🌺
Tiene 5 meses de edad ,será talla mediana ,vacunada y esterilizada ✅
☎️Info 5574691741 https://t.co/cuzAmxOFVB",16,8,2022,19.3962535,-99.0965875,Iztacalco,vacunada
27067,1,0.5872,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['familia', 'vacunada', 'debida', 'semana', 'generar', 'anticuerpo', 'paz']",https://twitter.com/KatyaRobles/status/1427315039598354437,"Ahora si, toda la familia vacunada y con sus debidas semanas para generar los anticuerpos. Que pazzzzzzz 😚😚😚✌🏼",16,8,2021,19.3830336,-99.268011,Cuajimalpa de Morelos,vacunada
